entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
30 35 0 1 1985 1986 2402720.000000 2402720.000000 2402720.000000
35 40 0 1 1985 1986 2144240.000000 2144240.000000 2144240.000000
40 45 0 1 1985 1986 1795107.000000 1795107.000000 1795107.000000
45 50 0 1 1985 1986 1443070.000000 1443070.000000 1443070.000000
50 55 0 1 1985 1986 1220497.000000 1220497.000000 1220497.000000
55 60 0 1 1985 1986 932808.000000 932808.000000 932808.000000
60 65 0 1 1985 1986 770529.000000 770529.000000 770529.000000
65 70 0 1 1985 1986 535494.000000 535494.000000 535494.000000
70 120 0 1 1985 1986 689894.000000 689894.000000 689894.000000
0 5 0 1 1986 1987 7985129.000000 7985129.000000 7985129.000000
5 10 0 1 1986 1987 6302257.000000 6302257.000000 6302257.000000
10 15 0 1 1986 1987 5188321.000000 5188321.000000 5188321.000000
15 20 0 1 1986 1987 4168656.000000 4168656.000000 4168656.000000
20 25 0 1 1986 1987 3384588.000000 3384588.000000 3384588.000000
25 30 0 1 1986 1987 2852256.000000 2852256.000000 2852256.000000
30 35 0 1 1986 1987 2448977.000000 2448977.000000 2448977.000000
35 40 0 1 1986 1987 2185041.000000 2185041.000000 2185041.000000
40 45 0 1 1986 1987 1848689.000000 1848689.000000 1848689.000000
45 50 0 1 1986 1987 1482512.000000 1482512.000000 1482512.000000
50 55 0 1 1986 1987 1250452.000000 1250452.000000 1250452.000000
55 60 0 1 1986 1987 961069.000000 961069.000000 961069.000000
60 65 0 1 1986 1987 781875.000000 781875.000000 781875.000000
65 70 0 1 1986 1987 558324.000000 558324.000000 558324.000000
70 120 0 1 1986 1987 722584.000000 722584.000000 722584.000000
0 5 0 1 1987 1988 8252384.000000 8252384.000000 8252384.000000
5 10 0 1 1987 1988 6525628.000000 6525628.000000 6525628.000000
10 15 0 1 1987 1988 5356380.000000 5356380.000000 5356380.000000
15 20 0 1 1987 1988 4350175.000000 4350175.000000 4350175.000000
20 25 0 1 1987 1988 3506082.000000 3506082.000000 3506082.000000
25 30 0 1 1987 1988 2933931.000000 2933931.000000 2933931.000000
30 35 0 1 1987 1988 2507597.000000 2507597.000000 2507597.000000
35 40 0 1 1987 1988 2220431.000000 2220431.000000 2220431.000000
40 45 0 1 1987 1988 1907123.000000 1907123.000000 1907123.000000
45 50 0 1 1987 1988 1530322.000000 1530322.000000 1530322.000000
50 55 0 1 1987 1988 1273978.000000 1273978.000000 1273978.000000
55 60 0 1 1987 1988 1002002.000000 1002002.000000 1002002.000000
60 65 0 1 1987 1988 787622.000000 787622.000000 787622.000000
65 70 0 1 1987 1988 585630.000000 585630.000000 585630.000000
70 120 0 1 1987 1988 753998.000000 753998.000000 753998.000000
0 5 0 1 1988 1989 8519189.000000 8519189.000000 8519189.000000
5 10 0 1 1988 1989 6759336.000000 6759336.000000 6759336.000000
10 15 0 1 1988 1989 5528959.000000 5528959.000000 5528959.000000
15 20 0 1 1988 1989 4537015.000000 4537015.000000 4537015.000000
20 25 0 1 1988 1989 3643019.000000 3643019.000000 3643019.000000
25 30 0 1 1988 1989 3021234.000000 3021234.000000 3021234.000000
30 35 0 1 1988 1989 2578556.000000 2578556.000000 2578556.000000
35 40 0 1 1988 1989 2252903.000000 2252903.000000 2252903.000000
40 45 0 1 1988 1989 1969112.000000 1969112.000000 1969112.000000
45 50 0 1 1988 1989 1584694.000000 1584694.000000 1584694.000000
50 55 0 1 1988 1989 1294673.000000 1294673.000000 1294673.000000
55 60 0 1 1988 1989 1050938.000000 1050938.000000 1050938.000000
60 65 0 1 1988 1989 793149.000000 793149.000000 793149.000000
65 70 0 1 1988 1989 613533.000000 613533.000000 613533.000000
70 120 0 1 1988 1989 785754.000000 785754.000000 785754.000000
0 5 0 1 1989 1990 8799234.000000 8799234.000000 8799234.000000
5 10 0 1 1989 1990 7000202.000000 7000202.000000 7000202.000000
10 15 0 1 1989 1990 5714025.000000 5714025.000000 5714025.000000
15 20 0 1 1989 1990 4722736.000000 4722736.000000 4722736.000000
20 25 0 1 1989 1990 3796715.000000 3796715.000000 3796715.000000
25 30 0 1 1989 1990 3118397.000000 3118397.000000 3118397.000000
30 35 0 1 1989 1990 2658892.000000 2658892.000000 2658892.000000
35 40 0 1 1989 1990 2290334.000000 2290334.000000 2290334.000000
40 45 0 1 1989 1990 2031089.000000 2031089.000000 2031089.000000
45 50 0 1 1989 1990 1643499.000000 1643499.000000 1643499.000000
50 55 0 1 1989 1990 1320235.000000 1320235.000000 1320235.000000
55 60 0 1 1989 1990 1099636.000000 1099636.000000 1099636.000000
60 65 0 1 1989 1990 806467.000000 806467.000000 806467.000000
65 70 0 1 1989 1990 637643.000000 637643.000000 637643.000000
70 120 0 1 1989 1990 819809.000000 819809.000000 819809.000000
0 5 0 1 1990 1991 9101550.000000 9101550.000000 9101550.000000
5 10 0 1 1990 1991 7242814.000000 7242814.000000 7242814.000000
10 15 0 1 1990 1991 5914604.000000 5914604.000000 5914604.000000
15 20 0 1 1990 1991 4906868.000000 4906868.000000 4906868.000000
20 25 0 1 1990 1991 3965373.000000 3965373.000000 3965373.000000
25 30 0 1 1990 1991 3230377.000000 3230377.000000 3230377.000000
30 35 0 1 1990 1991 2745226.000000 2745226.000000 2745226.000000
35 40 0 1 1990 1991 2339908.000000 2339908.000000 2339908.000000
40 45 0 1 1990 1991 2089525.000000 2089525.000000 2089525.000000
45 50 0 1 1990 1991 1706121.000000 1706121.000000 1706121.000000
50 55 0 1 1990 1991 1356019.000000 1356019.000000 1356019.000000
55 60 0 1 1990 1991 1142432.000000 1142432.000000 1142432.000000
60 65 0 1 1990 1991 832311.000000 832311.000000 832311.000000
65 70 0 1 1990 1991 656566.000000 656566.000000 656566.000000
70 120 0 1 1990 1991 856822.000000 856822.000000 856822.000000
0 5 0 1 1991 1992 9427750.000000 9427750.000000 9427750.000000
5 10 0 1 1991 1992 7580166.000000 7580166.000000 7580166.000000
10 15 0 1 1991 1992 6138543.000000 6138543.000000 6138543.000000
15 20 0 1 1991 1992 5078709.000000 5078709.000000 5078709.000000
20 25 0 1 1991 1992 4129031.000000 4129031.000000 4129031.000000
25 30 0 1 1991 1992 3340342.000000 3340342.000000 3340342.000000
30 35 0 1 1991 1992 2830912.000000 2830912.000000 2830912.000000
35 40 0 1 1991 1992 2399296.000000 2399296.000000 2399296.000000
40 45 0 1 1991 1992 2129375.000000 2129375.000000 2129375.000000
45 50 0 1 1991 1992 1768001.000000 1768001.000000 1768001.000000
50 55 0 1 1991 1992 1395595.000000 1395595.000000 1395595.000000
55 60 0 1 1991 1992 1175482.000000 1175482.000000 1175482.000000
60 65 0 1 1991 1992 862030.000000 862030.000000 862030.000000
65 70 0 1 1991 1992 664740.000000 664740.000000 664740.000000
70 120 0 1 1991 1992 901111.000000 901111.000000 901111.000000
0 5 0 1 1992 1993 9725637.000000 9725637.000000 9725637.000000
5 10 0 1 1992 1993 7914879.000000 7914879.000000 7914879.000000
10 15 0 1 1992 1993 6413762.000000 6413762.000000 6413762.000000
15 20 0 1 1992 1993 5254110.000000 5254110.000000 5254110.000000
20 25 0 1 1992 1993 4306259.000000 4306259.000000 4306259.000000
25 30 0 1 1992 1993 3469090.000000 3469090.000000 3469090.000000
30 35 0 1 1992 1993 2915306.000000 2915306.000000 2915306.000000
35 40 0 1 1992 1993 2478801.000000 2478801.000000 2478801.000000
40 45 0 1 1992 1993 2165282.000000 2165282.000000 2165282.000000
45 50 0 1 1992 1993 1834840.000000 1834840.000000 1834840.000000
50 55 0 1 1992 1993 1445999.000000 1445999.000000 1445999.000000
55 60 0 1 1992 1993 1200696.000000 1200696.000000 1200696.000000
60 65 0 1 1992 1993 908376.000000 908376.000000 908376.000000
65 70 0 1 1992 1993 668052.000000 668052.000000 668052.000000
70 120 0 1 1992 1993 946679.000000 946679.000000 946679.000000
0 5 0 1 1993 1994 10005128.000000 10005128.000000 10005128.000000
5 10 0 1 1993 1994 8222490.000000 8222490.000000 8222490.000000
10 15 0 1 1993 1994 6738186.000000 6738186.000000 6738186.000000
15 20 0 1 1993 1994 5435065.000000 5435065.000000 5435065.000000
20 25 0 1 1993 1994 4488978.000000 4488978.000000 4488978.000000
25 30 0 1 1993 1994 3615941.000000 3615941.000000 3615941.000000
