entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
25 30 0 1 1979 1980 10016193.000000 10016193.000000 10016193.000000
30 35 0 1 1979 1980 8140164.000000 8140164.000000 8140164.000000
35 40 0 1 1979 1980 7763236.000000 7763236.000000 7763236.000000
40 45 0 1 1979 1980 7121602.000000 7121602.000000 7121602.000000
45 50 0 1 1979 1980 6007073.000000 6007073.000000 6007073.000000
50 55 0 1 1979 1980 4843436.000000 4843436.000000 4843436.000000
55 60 0 1 1979 1980 3655219.000000 3655219.000000 3655219.000000
60 65 0 1 1979 1980 2888934.000000 2888934.000000 2888934.000000
65 70 0 1 1979 1980 2300415.000000 2300415.000000 2300415.000000
70 120 0 1 1979 1980 2857980.000000 2857980.000000 2857980.000000
0 5 0 1 1980 1981 21963800.000000 21963800.000000 21963800.000000
5 10 0 1 1980 1981 20214290.000000 20214290.000000 20214290.000000
10 15 0 1 1980 1981 18409332.000000 18409332.000000 18409332.000000
15 20 0 1 1980 1981 16113685.000000 16113685.000000 16113685.000000
20 25 0 1 1980 1981 13640984.000000 13640984.000000 13640984.000000
25 30 0 1 1980 1981 10532701.000000 10532701.000000 10532701.000000
30 35 0 1 1980 1981 8321136.000000 8321136.000000 8321136.000000
35 40 0 1 1980 1981 7798114.000000 7798114.000000 7798114.000000
40 45 0 1 1980 1981 7249512.000000 7249512.000000 7249512.000000
45 50 0 1 1980 1981 6182321.000000 6182321.000000 6182321.000000
50 55 0 1 1980 1981 5034737.000000 5034737.000000 5034737.000000
55 60 0 1 1980 1981 3796099.000000 3796099.000000 3796099.000000
60 65 0 1 1980 1981 2942486.000000 2942486.000000 2942486.000000
65 70 0 1 1980 1981 2344974.000000 2344974.000000 2344974.000000
70 120 0 1 1980 1981 2946195.000000 2946195.000000 2946195.000000
0 5 0 1 1981 1982 22222976.000000 22222976.000000 22222976.000000
5 10 0 1 1981 1982 20514720.000000 20514720.000000 20514720.000000
10 15 0 1 1981 1982 18775582.000000 18775582.000000 18775582.000000
15 20 0 1 1981 1982 16546070.000000 16546070.000000 16546070.000000
20 25 0 1 1981 1982 14148708.000000 14148708.000000 14148708.000000
25 30 0 1 1981 1982 11083406.000000 11083406.000000 11083406.000000
30 35 0 1 1981 1982 8582145.000000 8582145.000000 8582145.000000
35 40 0 1 1981 1982 7817761.000000 7817761.000000 7817761.000000
40 45 0 1 1981 1982 7345462.000000 7345462.000000 7345462.000000
45 50 0 1 1981 1982 6349246.000000 6349246.000000 6349246.000000
50 55 0 1 1981 1982 5204012.000000 5204012.000000 5204012.000000
55 60 0 1 1981 1982 3942048.000000 3942048.000000 3942048.000000
60 65 0 1 1981 1982 2996062.000000 2996062.000000 2996062.000000
65 70 0 1 1981 1982 2367432.000000 2367432.000000 2367432.000000
70 120 0 1 1981 1982 3083209.000000 3083209.000000 3083209.000000
0 5 0 1 1982 1983 22450920.000000 22450920.000000 22450920.000000
5 10 0 1 1982 1983 20804220.000000 20804220.000000 20804220.000000
10 15 0 1 1982 1983 19123170.000000 19123170.000000 19123170.000000
15 20 0 1 1982 1983 16990012.000000 16990012.000000 16990012.000000
20 25 0 1 1982 1983 14611484.000000 14611484.000000 14611484.000000
25 30 0 1 1982 1983 11675220.000000 11675220.000000 11675220.000000
30 35 0 1 1982 1983 8930498.000000 8930498.000000 8930498.000000
35 40 0 1 1982 1983 7829499.000000 7829499.000000 7829499.000000
40 45 0 1 1982 1983 7425577.000000 7425577.000000 7425577.000000
45 50 0 1 1982 1983 6524019.000000 6524019.000000 6524019.000000
50 55 0 1 1982 1983 5367098.000000 5367098.000000 5367098.000000
55 60 0 1 1982 1983 4111933.000000 4111933.000000 4111933.000000
60 65 0 1 1982 1983 3066347.000000 3066347.000000 3066347.000000
65 70 0 1 1982 1983 2385537.000000 2385537.000000 2385537.000000
70 120 0 1 1982 1983 3210731.000000 3210731.000000 3210731.000000
0 5 0 1 1983 1984 22640046.000000 22640046.000000 22640046.000000
5 10 0 1 1983 1984 21075320.000000 21075320.000000 21075320.000000
10 15 0 1 1983 1984 19452644.000000 19452644.000000 19452644.000000
15 20 0 1 1983 1984 17436084.000000 17436084.000000 17436084.000000
20 25 0 1 1983 1984 15043095.000000 15043095.000000 15043095.000000
25 30 0 1 1983 1984 12283003.000000 12283003.000000 12283003.000000
30 35 0 1 1983 1984 9353552.000000 9353552.000000 9353552.000000
35 40 0 1 1983 1984 7861611.000000 7861611.000000 7861611.000000
40 45 0 1 1983 1984 7490164.000000 7490164.000000 7490164.000000
45 50 0 1 1983 1984 6696508.000000 6696508.000000 6696508.000000
50 55 0 1 1983 1984 5527803.000000 5527803.000000 5527803.000000
55 60 0 1 1983 1984 4297098.000000 4297098.000000 4297098.000000
60 65 0 1 1983 1984 3154993.000000 3154993.000000 3154993.000000
65 70 0 1 1983 1984 2406855.000000 2406855.000000 2406855.000000
70 120 0 1 1983 1984 3325566.000000 3325566.000000 3325566.000000
0 5 0 1 1984 1985 22768556.000000 22768556.000000 22768556.000000
5 10 0 1 1984 1985 21319788.000000 21319788.000000 21319788.000000
10 15 0 1 1984 1985 19767968.000000 19767968.000000 19767968.000000
15 20 0 1 1984 1985 17868394.000000 17868394.000000 17868394.000000
20 25 0 1 1984 1985 15470873.000000 15470873.000000 15470873.000000
25 30 0 1 1984 1985 12873204.000000 12873204.000000 12873204.000000
30 35 0 1 1984 1985 9829840.000000 9829840.000000 9829840.000000
35 40 0 1 1984 1985 7956142.000000 7956142.000000 7956142.000000
40 45 0 1 1984 1985 7540424.000000 7540424.000000 7540424.000000
45 50 0 1 1984 1985 6852116.000000 6852116.000000 6852116.000000
50 55 0 1 1984 1985 5693394.000000 5693394.000000 5693394.000000
55 60 0 1 1984 1985 4485412.000000 4485412.000000 4485412.000000
60 65 0 1 1984 1985 3265016.000000 3265016.000000 3265016.000000
65 70 0 1 1984 1985 2440986.000000 2440986.000000 2440986.000000
70 120 0 1 1984 1985 3423470.000000 3423470.000000 3423470.000000
0 5 0 1 1985 1986 22826144.000000 22826144.000000 22826144.000000
5 10 0 1 1985 1986 21527768.000000 21527768.000000 21527768.000000
10 15 0 1 1985 1986 20069516.000000 20069516.000000 20069516.000000
15 20 0 1 1985 1986 18276090.000000 18276090.000000 18276090.000000
20 25 0 1 1985 1986 15912375.000000 15912375.000000 15912375.000000
25 30 0 1 1985 1986 13424829.000000 13424829.000000 13424829.000000
30 35 0 1 1985 1986 10342718.000000 10342718.000000 10342718.000000
35 40 0 1 1985 1986 8139013.000000 8139013.000000 8139013.000000
40 45 0 1 1985 1986 7580388.000000 7580388.000000 7580388.000000
45 50 0 1 1985 1986 6982339.000000 6982339.000000 6982339.000000
50 55 0 1 1985 1986 5867147.000000 5867147.000000 5867147.000000
55 60 0 1 1985 1986 4669442.000000 4669442.000000 4669442.000000
60 65 0 1 1985 1986 3397841.000000 3397841.000000 3397841.000000
65 70 0 1 1985 1986 2493234.000000 2493234.000000 2493234.000000
70 120 0 1 1985 1986 3503350.000000 3503350.000000 3503350.000000
0 5 0 1 1986 1987 22907084.000000 22907084.000000 22907084.000000
5 10 0 1 1986 1987 21757726.000000 21757726.000000 21757726.000000
10 15 0 1 1986 1987 20346964.000000 20346964.000000 20346964.000000
15 20 0 1 1986 1987 18631480.000000 18631480.000000 18631480.000000
20 25 0 1 1986 1987 16342995.000000 16342995.000000 16342995.000000
25 30 0 1 1986 1987 13925694.000000 13925694.000000 13925694.000000
30 35 0 1 1986 1987 10881675.000000 10881675.000000 10881675.000000
35 40 0 1 1986 1987 8393464.000000 8393464.000000 8393464.000000
40 45 0 1 1986 1987 7598205.000000 7598205.000000 7598205.000000
45 50 0 1 1986 1987 7072823.000000 7072823.000000 7072823.000000
50 55 0 1 1986 1987 6024454.000000 6024454.000000 6024454.000000
55 60 0 1 1986 1987 4825218.000000 4825218.000000 4825218.000000
60 65 0 1 1986 1987 3529435.000000 3529435.000000 3529435.000000
65 70 0 1 1986 1987 2540733.000000 2540733.000000 2540733.000000
70 120 0 1 1986 1987 3624075.000000 3624075.000000 3624075.000000
0 5 0 1 1987 1988 22820858.000000 22820858.000000 22820858.000000
5 10 0 1 1987 1988 21988588.000000 21988588.000000 21988588.000000
10 15 0 1 1987 1988 20623708.000000 20623708.000000 20623708.000000
15 20 0 1 1987 1988 18973806.000000 18973806.000000 18973806.000000
20 25 0 1 1987 1988 16786644.000000 16786644.000000 16786644.000000
25 30 0 1 1987 1988 14385546.000000 14385546.000000 14385546.000000
30 35 0 1 1987 1988 11465409.000000 11465409.000000 11465409.000000
35 40 0 1 1987 1988 8736265.000000 8736265.000000 8736265.000000
40 45 0 1 1987 1988 7611096.000000 7611096.000000 7611096.000000
45 50 0 1 1987 1988 7151497.000000 7151497.000000 7151497.000000
50 55 0 1 1987 1988 6192264.000000 6192264.000000 6192264.000000
55 60 0 1 1987 1988 4978044.000000 4978044.000000 4978044.000000
60 65 0 1 1987 1988 3684282.000000 3684282.000000 3684282.000000
65 70 0 1 1987 1988 2602355.000000 2602355.000000 2602355.000000
70 120 0 1 1987 1988 3728555.000000 3728555.000000 3728555.000000
0 5 0 1 1988 1989 22625846.000000 22625846.000000 22625846.000000
5 10 0 1 1988 1989 22204508.000000 22204508.000000 22204508.000000
10 15 0 1 1988 1989 20892266.000000 20892266.000000 20892266.000000
15 20 0 1 1988 1989 19303564.000000 19303564.000000 19303564.000000
20 25 0 1 1988 1989 17230492.000000 17230492.000000 17230492.000000
25 30 0 1 1988 1989 14815519.000000 14815519.000000 14815519.000000
30 35 0 1 1988 1989 12067886.000000 12067886.000000 12067886.000000
35 40 0 1 1988 1989 9153688.000000 9153688.000000 9153688.000000
40 45 0 1 1988 1989 7645245.000000 7645245.000000 7645245.000000
45 50 0 1 1988 1989 7217410.000000 7217410.000000 7217410.000000
50 55 0 1 1988 1989 6359853.000000 6359853.000000 6359853.000000
55 60 0 1 1988 1989 5130938.000000 5130938.000000 5130938.000000
60 65 0 1 1988 1989 3853971.000000 3853971.000000 3853971.000000
65 70 0 1 1988 1989 2680147.000000 2680147.000000 2680147.000000
70 120 0 1 1988 1989 3819584.000000 3819584.000000 3819584.000000
0 5 0 1 1989 1990 22413764.000000 22413764.000000 22413764.000000
5 10 0 1 1989 1990 22374592.000000 22374592.000000 22374592.000000
10 15 0 1 1989 1990 21147416.000000 21147416.000000 21147416.000000
15 20 0 1 1989 1990 19620556.000000 19620556.000000 19620556.000000
20 25 0 1 1989 1990 17654302.000000 17654302.000000 17654302.000000
25 30 0 1 1989 1990 15237429.000000 15237429.000000 15237429.000000
30 35 0 1 1989 1990 12651515.000000 12651515.000000 12651515.000000
35 40 0 1 1989 1990 9621949.000000 9621949.000000 9621949.000000
40 45 0 1 1989 1990 7739274.000000 7739274.000000 7739274.000000
45 50 0 1 1989 1990 7268959.000000 7268959.000000 7268959.000000
50 55 0 1 1989 1990 6511091.000000 6511091.000000 6511091.000000
55 60 0 1 1989 1990 5288923.000000 5288923.000000 5288923.000000
60 65 0 1 1989 1990 4026497.000000 4026497.000000 4026497.000000
65 70 0 1 1989 1990 2777160.000000 2777160.000000 2777160.000000
70 120 0 1 1989 1990 3899797.000000 3899797.000000 3899797.000000
0 5 0 1 1990 1991 22252804.000000 22252804.000000 22252804.000000
5 10 0 1 1990 1991 22462760.000000 22462760.000000 22462760.000000
10 15 0 1 1990 1991 21388784.000000 21388784.000000 21388784.000000
15 20 0 1 1990 1991 19924482.000000 19924482.000000 19924482.000000
20 25 0 1 1990 1991 18047764.000000 18047764.000000 18047764.000000
25 30 0 1 1990 1991 15665492.000000 15665492.000000 15665492.000000
30 35 0 1 1990 1991 13192262.000000 13192262.000000 13192262.000000
35 40 0 1 1990 1991 10123595.000000 10123595.000000 10123595.000000
40 45 0 1 1990 1991 7917505.000000 7917505.000000 7917505.000000
45 50 0 1 1990 1991 7308616.000000 7308616.000000 7308616.000000
50 55 0 1 1990 1991 6636924.000000 6636924.000000 6636924.000000
55 60 0 1 1990 1991 5454082.000000 5454082.000000 5454082.000000
60 65 0 1 1990 1991 4195002.000000 4195002.000000 4195002.000000
65 70 0 1 1990 1991 2894886.000000 2894886.000000 2894886.000000
70 120 0 1 1990 1991 3971862.000000 3971862.000000 3971862.000000
0 5 0 1 1991 1992 22046324.000000 22046324.000000 22046324.000000
5 10 0 1 1991 1992 22540100.000000 22540100.000000 22540100.000000
10 15 0 1 1991 1992 21639996.000000 21639996.000000 21639996.000000
15 20 0 1 1991 1992 20201996.000000 20201996.000000 20201996.000000
20 25 0 1 1991 1992 18416536.000000 18416536.000000 18416536.000000
25 30 0 1 1991 1992 16105889.000000 16105889.000000 16105889.000000
30 35 0 1 1991 1992 13697122.000000 13697122.000000 13697122.000000
35 40 0 1 1991 1992 10663623.000000 10663623.000000 10663623.000000
40 45 0 1 1991 1992 8174964.000000 8174964.000000 8174964.000000
45 50 0 1 1991 1992 7332678.000000 7332678.000000 7332678.000000
50 55 0 1 1991 1992 6728884.000000 6728884.000000 6728884.000000
55 60 0 1 1991 1992 5606495.000000 5606495.000000 5606495.000000
60 65 0 1 1991 1992 4340016.000000 4340016.000000 4340016.000000
65 70 0 1 1991 1992 3013051.000000 3013051.000000 3013051.000000
70 120 0 1 1991 1992 4108305.000000 4108305.000000 4108305.000000
0 5 0 1 1992 1993 21964596.000000 21964596.000000 21964596.000000
5 10 0 1 1992 1993 22510586.000000 22510586.000000 22510586.000000
10 15 0 1 1992 1993 21882804.000000 21882804.000000 21882804.000000
15 20 0 1 1992 1993 20457972.000000 20457972.000000 20457972.000000
20 25 0 1 1992 1993 18745230.000000 18745230.000000 18745230.000000
25 30 0 1 1992 1993 16539848.000000 16539848.000000 16539848.000000
30 35 0 1 1992 1993 14146994.000000 14146994.000000 14146994.000000
35 40 0 1 1992 1993 11236921.000000 11236921.000000 11236921.000000
40 45 0 1 1992 1993 8510340.000000 8510340.000000 8510340.000000
45 50 0 1 1992 1993 7344917.000000 7344917.000000 7344917.000000
50 55 0 1 1992 1993 6804023.000000 6804023.000000 6804023.000000
55 60 0 1 1992 1993 5763840.000000 5763840.000000 5763840.000000
60 65 0 1 1992 1993 4478993.000000 4478993.000000 4478993.000000
65 70 0 1 1992 1993 3148145.000000 3148145.000000 3148145.000000
70 120 0 1 1992 1993 4230876.000000 4230876.000000 4230876.000000
0 5 0 1 1993 1994 21966786.000000 21966786.000000 21966786.000000
5 10 0 1 1993 1994 22379200.000000 22379200.000000 22379200.000000
10 15 0 1 1993 1994 22109736.000000 22109736.000000 22109736.000000
15 20 0 1 1993 1994 20705624.000000 20705624.000000 20705624.000000
20 25 0 1 1993 1994 19042858.000000 19042858.000000 19042858.000000
25 30 0 1 1993 1994 16962378.000000 16962378.000000 16962378.000000
30 35 0 1 1993 1994 14559967.000000 14559967.000000 14559967.000000
35 40 0 1 1993 1994 11822244.000000 11822244.000000 11822244.000000
40 45 0 1 1993 1994 8913994.000000 8913994.000000 8913994.000000
45 50 0 1 1993 1994 7375066.000000 7375066.000000 7375066.000000
50 55 0 1 1993 1994 6865052.000000 6865052.000000 6865052.000000
55 60 0 1 1993 1994 5918873.000000 5918873.000000 5918873.000000
60 65 0 1 1993 1994 4617038.000000 4617038.000000 4617038.000000
65 70 0 1 1993 1994 3294807.000000 3294807.000000 3294807.000000
70 120 0 1 1993 1994 4345900.000000 4345900.000000 4345900.000000
0 5 0 1 1994 1995 21963632.000000 21963632.000000 21963632.000000
5 10 0 1 1994 1995 22190576.000000 22190576.000000 22190576.000000
10 15 0 1 1994 1995 22292640.000000 22292640.000000 22292640.000000
15 20 0 1 1994 1995 20960820.000000 20960820.000000 20960820.000000
20 25 0 1 1994 1995 19328144.000000 19328144.000000 19328144.000000
25 30 0 1 1994 1995 17365824.000000 17365824.000000 17365824.000000
30 35 0 1 1994 1995 14968596.000000 14968596.000000 14968596.000000
35 40 0 1 1994 1995 12391428.000000 12391428.000000 12391428.000000
40 45 0 1 1994 1995 9369827.000000 9369827.000000 9369827.000000
45 50 0 1 1994 1995 7466768.000000 7466768.000000 7466768.000000
50 55 0 1 1994 1995 6915586.000000 6915586.000000 6915586.000000
55 60 0 1 1994 1995 6061236.000000 6061236.000000 6061236.000000
60 65 0 1 1994 1995 4762387.000000 4762387.000000 4762387.000000
65 70 0 1 1994 1995 3445671.000000 3445671.000000 3445671.000000
70 120 0 1 1994 1995 4462138.000000 4462138.000000 4462138.000000
0 5 0 1 1995 1996 21890868.000000 21890868.000000 21890868.000000
5 10 0 1 1995 1996 22010248.000000 22010248.000000 22010248.000000
10 15 0 1 1995 1996 22395036.000000 22395036.000000 22395036.000000
15 20 0 1 1995 1996 21227998.000000 21227998.000000 21227998.000000
20 25 0 1 1995 1996 19615154.000000 19615154.000000 19615154.000000
25 30 0 1 1995 1996 17744584.000000 17744584.000000 17744584.000000
30 35 0 1 1995 1996 15391279.000000 15391279.000000 15391279.000000
35 40 0 1 1995 1996 12925974.000000 12925974.000000 12925974.000000
40 45 0 1 1995 1996 9864874.000000 9864874.000000 9864874.000000
45 50 0 1 1995 1996 7646166.000000 7646166.000000 7646166.000000
50 55 0 1 1995 1996 6960136.000000 6960136.000000 6960136.000000
55 60 0 1 1995 1996 6184990.000000 6184990.000000 6184990.000000
60 65 0 1 1995 1996 4918778.000000 4918778.000000 4918778.000000
65 70 0 1 1995 1996 3596630.000000 3596630.000000 3596630.000000
70 120 0 1 1995 1996 4585135.000000 4585135.000000 4585135.000000
0 5 0 1 1996 1997 21899888.000000 21899888.000000 21899888.000000
5 10 0 1 1996 1997 21882454.000000 21882454.000000 21882454.000000
10 15 0 1 1996 1997 22384136.000000 22384136.000000 22384136.000000
15 20 0 1 1996 1997 21463154.000000 21463154.000000 21463154.000000
20 25 0 1 1996 1997 19884696.000000 19884696.000000 19884696.000000
25 30 0 1 1996 1997 18088270.000000 18088270.000000 18088270.000000
30 35 0 1 1996 1997 15808517.000000 15808517.000000 15808517.000000
35 40 0 1 1996 1997 13409662.000000 13409662.000000 13409662.000000
40 45 0 1 1996 1997 10381891.000000 10381891.000000 10381891.000000
45 50 0 1 1996 1997 7886543.000000 7886543.000000 7886543.000000
50 55 0 1 1996 1997 6972992.000000 6972992.000000 6972992.000000
55 60 0 1 1996 1997 6265149.000000 6265149.000000 6265149.000000
60 65 0 1 1996 1997 5058805.000000 5058805.000000 5058805.000000
65 70 0 1 1996 1997 3726356.000000 3726356.000000 3726356.000000
70 120 0 1 1996 1997 4802316.000000 4802316.000000 4802316.000000
0 5 0 1 1997 1998 21767920.000000 21767920.000000 21767920.000000
5 10 0 1 1997 1998 21804780.000000 21804780.000000 21804780.000000
10 15 0 1 1997 1998 22305664.000000 22305664.000000 22305664.000000
15 20 0 1 1997 1998 21718380.000000 21718380.000000 21718380.000000
20 25 0 1 1997 1998 20154280.000000 20154280.000000 20154280.000000
25 30 0 1 1997 1998 18413152.000000 18413152.000000 18413152.000000
30 35 0 1 1997 1998 16238504.000000 16238504.000000 16238504.000000
35 40 0 1 1997 1998 13856182.000000 13856182.000000 13856182.000000
40 45 0 1 1997 1998 10945885.000000 10945885.000000 10945885.000000
45 50 0 1 1997 1998 8212776.000000 8212776.000000 8212776.000000
50 55 0 1 1997 1998 6984090.000000 6984090.000000 6984090.000000
55 60 0 1 1997 1998 6337038.000000 6337038.000000 6337038.000000
60 65 0 1 1997 1998 5208768.000000 5208768.000000 5208768.000000
65 70 0 1 1997 1998 3856004.000000 3856004.000000 3856004.000000
70 120 0 1 1997 1998 5023044.000000 5023044.000000 5023044.000000
0 5 0 1 1998 1999 21544138.000000 21544138.000000 21544138.000000
5 10 0 1 1998 1999 21774024.000000 21774024.000000 21774024.000000
10 15 0 1 1998 1999 22176398.000000 22176398.000000 22176398.000000
15 20 0 1 1998 1999 21966172.000000 21966172.000000 21966172.000000
20 25 0 1 1998 1999 20424360.000000 20424360.000000 20424360.000000
25 30 0 1 1998 1999 18722448.000000 18722448.000000 18722448.000000
30 35 0 1 1998 1999 16669955.000000 16669955.000000 16669955.000000
35 40 0 1 1998 1999 14277709.000000 14277709.000000 14277709.000000
40 45 0 1 1998 1999 11532596.000000 11532596.000000 11532596.000000
45 50 0 1 1998 1999 8612792.000000 8612792.000000 8612792.000000
50 55 0 1 1998 1999 7019732.000000 7019732.000000 7019732.000000
55 60 0 1 1998 1999 6400620.000000 6400620.000000 6400620.000000
60 65 0 1 1998 1999 5359509.000000 5359509.000000 5359509.000000
65 70 0 1 1998 1999 3989636.000000 3989636.000000 3989636.000000
70 120 0 1 1998 1999 5245455.000000 5245455.000000 5245455.000000
0 5 0 1 1999 2000 21349842.000000 21349842.000000 21349842.000000
5 10 0 1 1999 2000 21754716.000000 21754716.000000 21754716.000000
10 15 0 1 1999 2000 22034520.000000 22034520.000000 22034520.000000
15 20 0 1 1999 2000 22155682.000000 22155682.000000 22155682.000000
20 25 0 1 1999 2000 20691998.000000 20691998.000000 20691998.000000
25 30 0 1 1999 2000 19019070.000000 19019070.000000 19019070.000000
30 35 0 1 1999 2000 17080596.000000 17080596.000000 17080596.000000
35 40 0 1 1999 2000 14693578.000000 14693578.000000 14693578.000000
40 45 0 1 1999 2000 12104272.000000 12104272.000000 12104272.000000
45 50 0 1 1999 2000 9064745.000000 9064745.000000 9064745.000000
50 55 0 1 1999 2000 7116078.000000 7116078.000000 7116078.000000
55 60 0 1 1999 2000 6453728.000000 6453728.000000 6453728.000000
60 65 0 1 1999 2000 5496994.000000 5496994.000000 5496994.000000
65 70 0 1 1999 2000 4130646.000000 4130646.000000 4130646.000000
70 120 0 1 1999 2000 5466091.000000 5466091.000000 5466091.000000
0 5 0 1 2000 2001 21307216.000000 21307216.000000 21307216.000000
5 10 0 1 2000 2001 21692808.000000 21692808.000000 21692808.000000
10 15 0 1 2000 2001 21913746.000000 21913746.000000 21913746.000000
15 20 0 1 2000 2001 22251976.000000 22251976.000000 22251976.000000
20 25 0 1 2000 2001 20952512.000000 20952512.000000 20952512.000000
25 30 0 1 2000 2001 19303366.000000 19303366.000000 19303366.000000
30 35 0 1 2000 2001 17454208.000000 17454208.000000 17454208.000000
35 40 0 1 2000 2001 15112856.000000 15112856.000000 15112856.000000
40 45 0 1 2000 2001 12634462.000000 12634462.000000 12634462.000000
45 50 0 1 2000 2001 9551239.000000 9551239.000000 9551239.000000
50 55 0 1 2000 2001 7293836.000000 7293836.000000 7293836.000000
55 60 0 1 2000 2001 6497286.000000 6497286.000000 6497286.000000
60 65 0 1 2000 2001 5613048.000000 5613048.000000 5613048.000000
65 70 0 1 2000 2001 4278577.000000 4278577.000000 4278577.000000
70 120 0 1 2000 2001 5683296.000000 5683296.000000 5683296.000000
0 5 0 1 2001 2002 21510112.000000 21510112.000000 21510112.000000
5 10 0 1 2001 2002 21877872.000000 21877872.000000 21877872.000000
10 15 0 1 2001 2002 21960872.000000 21960872.000000 21960872.000000
15 20 0 1 2001 2002 22084392.000000 22084392.000000 22084392.000000
20 25 0 1 2001 2002 21172720.000000 21172720.000000 21172720.000000
25 30 0 1 2001 2002 19570512.000000 19570512.000000 19570512.000000
30 35 0 1 2001 2002 17752196.000000 17752196.000000 17752196.000000
35 40 0 1 2001 2002 15491042.000000 15491042.000000 15491042.000000
40 45 0 1 2001 2002 12992308.000000 12992308.000000 12992308.000000
45 50 0 1 2001 2002 10045753.000000 10045753.000000 10045753.000000
50 55 0 1 2001 2002 7657228.000000 7657228.000000 7657228.000000
55 60 0 1 2001 2002 6540686.000000 6540686.000000 6540686.000000
60 65 0 1 2001 2002 5622097.000000 5622097.000000 5622097.000000
65 70 0 1 2001 2002 4344235.000000 4344235.000000 4344235.000000
70 120 0 1 2001 2002 5884479.000000 5884479.000000 5884479.000000
0 5 0 1 2002 2003 21757812.000000 21757812.000000 21757812.000000
5 10 0 1 2002 2003 22080158.000000 22080158.000000 22080158.000000
10 15 0 1 2002 2003 22091976.000000 22091976.000000 22091976.000000
15 20 0 1 2002 2003 21929596.000000 21929596.000000 21929596.000000
20 25 0 1 2002 2003 21284790.000000 21284790.000000 21284790.000000
25 30 0 1 2002 2003 19843896.000000 19843896.000000 19843896.000000
30 35 0 1 2002 2003 18021008.000000 18021008.000000 18021008.000000
35 40 0 1 2002 2003 15865197.000000 15865197.000000 15865197.000000
40 45 0 1 2002 2003 13331746.000000 13331746.000000 13331746.000000
45 50 0 1 2002 2003 10503304.000000 10503304.000000 10503304.000000
50 55 0 1 2002 2003 8062688.000000 8062688.000000 8062688.000000
55 60 0 1 2002 2003 6644147.000000 6644147.000000 6644147.000000
60 65 0 1 2002 2003 5637859.000000 5637859.000000 5637859.000000
65 70 0 1 2002 2003 4403245.000000 4403245.000000 4403245.000000
70 120 0 1 2002 2003 6050642.000000 6050642.000000 6050642.000000
0 5 0 1 2003 2004 22064384.000000 22064384.000000 22064384.000000
5 10 0 1 2003 2004 22293512.000000 22293512.000000 22293512.000000
10 15 0 1 2003 2004 22264534.000000 22264534.000000 22264534.000000
15 20 0 1 2003 2004 21877900.000000 21877900.000000 21877900.000000
20 25 0 1 2003 2004 21246932.000000 21246932.000000 21246932.000000
25 30 0 1 2003 2004 20118012.000000 20118012.000000 20118012.000000
30 35 0 1 2003 2004 18270150.000000 18270150.000000 18270150.000000
35 40 0 1 2003 2004 16209674.000000 16209674.000000 16209674.000000
40 45 0 1 2003 2004 13690150.000000 13690150.000000 13690150.000000
45 50 0 1 2003 2004 10906028.000000 10906028.000000 10906028.000000
50 55 0 1 2003 2004 8467441.000000 8467441.000000 8467441.000000
55 60 0 1 2003 2004 6832462.000000 6832462.000000 6832462.000000
60 65 0 1 2003 2004 5672565.000000 5672565.000000 5672565.000000
65 70 0 1 2003 2004 4447284.000000 4447284.000000 4447284.000000
70 120 0 1 2003 2004 6184186.000000 6184186.000000 6184186.000000
0 5 0 1 2004 2005 22387338.000000 22387338.000000 22387338.000000
5 10 0 1 2004 2005 22521196.000000 22521196.000000 22521196.000000
10 15 0 1 2004 2005 22458560.000000 22458560.000000 22458560.000000
15 20 0 1 2004 2005 21960508.000000 21960508.000000 21960508.000000
20 25 0 1 2004 2005 21098532.000000 21098532.000000 21098532.000000
25 30 0 1 2004 2005 20356492.000000 20356492.000000 20356492.000000
30 35 0 1 2004 2005 18517354.000000 18517354.000000 18517354.000000
35 40 0 1 2004 2005 16518844.000000 16518844.000000 16518844.000000
40 45 0 1 2004 2005 14078829.000000 14078829.000000 14078829.000000
45 50 0 1 2004 2005 11256724.000000 11256724.000000 11256724.000000
50 55 0 1 2004 2005 8845906.000000 8845906.000000 8845906.000000
55 60 0 1 2004 2005 7108297.000000 7108297.000000 7108297.000000
60 65 0 1 2004 2005 5743365.000000 5743365.000000 5743365.000000
65 70 0 1 2004 2005 4478770.000000 4478770.000000 4478770.000000
70 120 0 1 2004 2005 6283936.000000 6283936.000000 6283936.000000
0 5 0 1 2005 2006 22680512.000000 22680512.000000 22680512.000000
5 10 0 1 2005 2006 22770072.000000 22770072.000000 22770072.000000
10 15 0 1 2005 2006 22675604.000000 22675604.000000 22675604.000000
15 20 0 1 2005 2006 22141516.000000 22141516.000000 22141516.000000
20 25 0 1 2005 2006 20942750.000000 20942750.000000 20942750.000000
25 30 0 1 2005 2006 20504258.000000 20504258.000000 20504258.000000
30 35 0 1 2005 2006 18773968.000000 18773968.000000 18773968.000000
35 40 0 1 2005 2006 16804592.000000 16804592.000000 16804592.000000
40 45 0 1 2005 2006 14476969.000000 14476969.000000 14476969.000000
45 50 0 1 2005 2006 11583613.000000 11583613.000000 11583613.000000
50 55 0 1 2005 2006 9191323.000000 9191323.000000 9191323.000000
55 60 0 1 2005 2006 7441023.000000 7441023.000000 7441023.000000
60 65 0 1 2005 2006 5869461.000000 5869461.000000 5869461.000000
65 70 0 1 2005 2006 4511895.000000 4511895.000000 4511895.000000
