entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
15 20 0 1 1999 2000 3635047.000000 3635047.000000 3635047.000000
20 25 0 1 1999 2000 2987331.000000 2987331.000000 2987331.000000
25 30 0 1 1999 2000 2384528.000000 2384528.000000 2384528.000000
30 35 0 1 1999 2000 1848777.000000 1848777.000000 1848777.000000
35 40 0 1 1999 2000 1453881.000000 1453881.000000 1453881.000000
40 45 0 1 1999 2000 1148073.000000 1148073.000000 1148073.000000
45 50 0 1 1999 2000 899076.000000 899076.000000 899076.000000
50 55 0 1 1999 2000 636941.000000 636941.000000 636941.000000
55 60 0 1 1999 2000 454450.000000 454450.000000 454450.000000
60 65 0 1 1999 2000 408474.000000 408474.000000 408474.000000
65 70 0 1 1999 2000 339196.000000 339196.000000 339196.000000
70 120 0 1 1999 2000 486943.000000 486943.000000 486943.000000
0 5 0 1 2000 2001 5422693.000000 5422693.000000 5422693.000000
5 10 0 1 2000 2001 4512794.000000 4512794.000000 4512794.000000
10 15 0 1 2000 2001 4255928.000000 4255928.000000 4255928.000000
15 20 0 1 2000 2001 3749256.000000 3749256.000000 3749256.000000
20 25 0 1 2000 2001 3102743.000000 3102743.000000 3102743.000000
25 30 0 1 2000 2001 2484022.000000 2484022.000000 2484022.000000
30 35 0 1 2000 2001 1919454.000000 1919454.000000 1919454.000000
35 40 0 1 2000 2001 1499247.000000 1499247.000000 1499247.000000
40 45 0 1 2000 2001 1178552.000000 1178552.000000 1178552.000000
45 50 0 1 2000 2001 933180.000000 933180.000000 933180.000000
50 55 0 1 2000 2001 672674.000000 672674.000000 672674.000000
55 60 0 1 2000 2001 466702.000000 466702.000000 466702.000000
60 65 0 1 2000 2001 407797.000000 407797.000000 407797.000000
65 70 0 1 2000 2001 345867.000000 345867.000000 345867.000000
70 120 0 1 2000 2001 499574.000000 499574.000000 499574.000000
0 5 0 1 2001 2002 5644829.000000 5644829.000000 5644829.000000
5 10 0 1 2001 2002 4594991.000000 4594991.000000 4594991.000000
10 15 0 1 2001 2002 4292354.000000 4292354.000000 4292354.000000
15 20 0 1 2001 2002 3848636.000000 3848636.000000 3848636.000000
20 25 0 1 2001 2002 3210954.000000 3210954.000000 3210954.000000
25 30 0 1 2001 2002 2574037.000000 2574037.000000 2574037.000000
30 35 0 1 2001 2002 1985236.000000 1985236.000000 1985236.000000
35 40 0 1 2001 2002 1539180.000000 1539180.000000 1539180.000000
40 45 0 1 2001 2002 1208150.000000 1208150.000000 1208150.000000
45 50 0 1 2001 2002 960863.000000 960863.000000 960863.000000
50 55 0 1 2001 2002 707507.000000 707507.000000 707507.000000
55 60 0 1 2001 2002 484736.000000 484736.000000 484736.000000
60 65 0 1 2001 2002 404341.000000 404341.000000 404341.000000
65 70 0 1 2001 2002 347940.000000 347940.000000 347940.000000
70 120 0 1 2001 2002 517728.000000 517728.000000 517728.000000
0 5 0 1 2002 2003 5789333.000000 5789333.000000 5789333.000000
5 10 0 1 2002 2003 4726712.000000 4726712.000000 4726712.000000
10 15 0 1 2002 2003 4320488.000000 4320488.000000 4320488.000000
15 20 0 1 2002 2003 3954946.000000 3954946.000000 3954946.000000
20 25 0 1 2002 2003 3330255.000000 3330255.000000 3330255.000000
25 30 0 1 2002 2003 2674239.000000 2674239.000000 2674239.000000
30 35 0 1 2002 2003 2063905.000000 2063905.000000 2063905.000000
35 40 0 1 2002 2003 1584093.000000 1584093.000000 1584093.000000
40 45 0 1 2002 2003 1241325.000000 1241325.000000 1241325.000000
45 50 0 1 2002 2003 987119.000000 987119.000000 987119.000000
50 55 0 1 2002 2003 743667.000000 743667.000000 743667.000000
55 60 0 1 2002 2003 510784.000000 510784.000000 510784.000000
60 65 0 1 2002 2003 401299.000000 401299.000000 401299.000000
65 70 0 1 2002 2003 349679.000000 349679.000000 349679.000000
70 120 0 1 2002 2003 536165.000000 536165.000000 536165.000000
0 5 0 1 2003 2004 5881097.000000 5881097.000000 5881097.000000
5 10 0 1 2003 2004 4901727.000000 4901727.000000 4901727.000000
10 15 0 1 2003 2004 4345848.000000 4345848.000000 4345848.000000
15 20 0 1 2003 2004 4058879.000000 4058879.000000 4058879.000000
20 25 0 1 2003 2004 3455274.000000 3455274.000000 3455274.000000
25 30 0 1 2003 2004 2783415.000000 2783415.000000 2783415.000000
30 35 0 1 2003 2004 2153435.000000 2153435.000000 2153435.000000
35 40 0 1 2003 2004 1634584.000000 1634584.000000 1634584.000000
40 45 0 1 2003 2004 1276642.000000 1276642.000000 1276642.000000
45 50 0 1 2003 2004 1012815.000000 1012815.000000 1012815.000000
50 55 0 1 2003 2004 779227.000000 779227.000000 779227.000000
55 60 0 1 2003 2004 542294.000000 542294.000000 542294.000000
60 65 0 1 2003 2004 400709.000000 400709.000000 400709.000000
65 70 0 1 2003 2004 351015.000000 351015.000000 351015.000000
70 120 0 1 2003 2004 553891.000000 553891.000000 553891.000000
0 5 0 1 2004 2005 5966102.000000 5966102.000000 5966102.000000
5 10 0 1 2004 2005 5093544.000000 5093544.000000 5093544.000000
10 15 0 1 2004 2005 4385235.000000 4385235.000000 4385235.000000
15 20 0 1 2004 2005 4146690.000000 4146690.000000 4146690.000000
20 25 0 1 2004 2005 3578433.000000 3578433.000000 3578433.000000
25 30 0 1 2004 2005 2899104.000000 2899104.000000 2899104.000000
30 35 0 1 2004 2005 2249621.000000 2249621.000000 2249621.000000
35 40 0 1 2004 2005 1691345.000000 1691345.000000 1691345.000000
40 45 0 1 2004 2005 1312458.000000 1312458.000000 1312458.000000
45 50 0 1 2004 2005 1038571.000000 1038571.000000 1038571.000000
50 55 0 1 2004 2005 811847.000000 811847.000000 811847.000000
55 60 0 1 2004 2005 575393.000000 575393.000000 575393.000000
60 65 0 1 2004 2005 405495.000000 405495.000000 405495.000000
65 70 0 1 2004 2005 351687.000000 351687.000000 351687.000000
70 120 0 1 2004 2005 569406.000000 569406.000000 569406.000000
0 5 0 1 2005 2006 6079730.000000 6079730.000000 6079730.000000
5 10 0 1 2005 2006 5265265.000000 5265265.000000 5265265.000000
10 15 0 1 2005 2006 4457368.000000 4457368.000000 4457368.000000
15 20 0 1 2005 2006 4212380.000000 4212380.000000 4212380.000000
20 25 0 1 2005 2006 3695471.000000 3695471.000000 3695471.000000
25 30 0 1 2005 2006 3019485.000000 3019485.000000 3019485.000000
30 35 0 1 2005 2006 2350210.000000 2350210.000000 2350210.000000
35 40 0 1 2005 2006 1755680.000000 1755680.000000 1755680.000000
40 45 0 1 2005 2006 1348835.000000 1348835.000000 1348835.000000
45 50 0 1 2005 2006 1064576.000000 1064576.000000 1064576.000000
50 55 0 1 2005 2006 840608.000000 840608.000000 840608.000000
55 60 0 1 2005 2006 607579.000000 607579.000000 607579.000000
60 65 0 1 2005 2006 417227.000000 417227.000000 417227.000000
65 70 0 1 2005 2006 351816.000000 351816.000000 351816.000000
70 120 0 1 2005 2006 582058.000000 582058.000000 582058.000000
0 5 0 1 2006 2007 6186302.000000 6186302.000000 6186302.000000
5 10 0 1 2006 2007 5429739.000000 5429739.000000 5429739.000000
10 15 0 1 2006 2007 4563914.000000 4563914.000000 4563914.000000
15 20 0 1 2006 2007 4250779.000000 4250779.000000 4250779.000000
20 25 0 1 2006 2007 3797594.000000 3797594.000000 3797594.000000
25 30 0 1 2006 2007 3135840.000000 3135840.000000 3135840.000000
30 35 0 1 2006 2007 2454522.000000 2454522.000000 2454522.000000
35 40 0 1 2006 2007 1835623.000000 1835623.000000 1835623.000000
40 45 0 1 2006 2007 1398091.000000 1398091.000000 1398091.000000
45 50 0 1 2006 2007 1098612.000000 1098612.000000 1098612.000000
50 55 0 1 2006 2007 872509.000000 872509.000000 872509.000000
55 60 0 1 2006 2007 642128.000000 642128.000000 642128.000000
60 65 0 1 2006 2007 435289.000000 435289.000000 435289.000000
65 70 0 1 2006 2007 350430.000000 350430.000000 350430.000000
70 120 0 1 2006 2007 600678.000000 600678.000000 600678.000000
0 5 0 1 2007 2008 6320263.000000 6320263.000000 6320263.000000
5 10 0 1 2007 2008 5576109.000000 5576109.000000 5576109.000000
10 15 0 1 2007 2008 4704390.000000 4704390.000000 4704390.000000
15 20 0 1 2007 2008 4268029.000000 4268029.000000 4268029.000000
20 25 0 1 2007 2008 3895696.000000 3895696.000000 3895696.000000
25 30 0 1 2007 2008 3251921.000000 3251921.000000 3251921.000000
30 35 0 1 2007 2008 2560338.000000 2560338.000000 2560338.000000
35 40 0 1 2007 2008 1922136.000000 1922136.000000 1922136.000000
40 45 0 1 2007 2008 1448762.000000 1448762.000000 1448762.000000
45 50 0 1 2007 2008 1133840.000000 1133840.000000 1133840.000000
50 55 0 1 2007 2008 901676.000000 901676.000000 901676.000000
55 60 0 1 2007 2008 677218.000000 677218.000000 677218.000000
60 65 0 1 2007 2008 459957.000000 459957.000000 459957.000000
65 70 0 1 2007 2008 348540.000000 348540.000000 348540.000000
70 120 0 1 2007 2008 617034.000000 617034.000000 617034.000000
0 5 0 1 2008 2009 6472291.000000 6472291.000000 6472291.000000
5 10 0 1 2008 2009 5703031.000000 5703031.000000 5703031.000000
10 15 0 1 2008 2009 4870302.000000 4870302.000000 4870302.000000
15 20 0 1 2008 2009 4282165.000000 4282165.000000 4282165.000000
20 25 0 1 2008 2009 3986027.000000 3986027.000000 3986027.000000
25 30 0 1 2008 2009 3366720.000000 3366720.000000 3366720.000000
30 35 0 1 2008 2009 2669097.000000 2669097.000000 2669097.000000
35 40 0 1 2008 2009 2014754.000000 2014754.000000 2014754.000000
40 45 0 1 2008 2009 1502572.000000 1502572.000000 1502572.000000
45 50 0 1 2008 2009 1170976.000000 1170976.000000 1170976.000000
50 55 0 1 2008 2009 929275.000000 929275.000000 929275.000000
55 60 0 1 2008 2009 712049.000000 712049.000000 712049.000000
60 65 0 1 2008 2009 489500.000000 489500.000000 489500.000000
65 70 0 1 2008 2009 348552.000000 348552.000000 348552.000000
70 120 0 1 2008 2009 631105.000000 631105.000000 631105.000000
0 5 0 1 2009 2010 6614540.000000 6614540.000000 6614540.000000
5 10 0 1 2009 2010 5820632.000000 5820632.000000 5820632.000000
10 15 0 1 2009 2010 5043740.000000 5043740.000000 5043740.000000
15 20 0 1 2009 2010 4321397.000000 4321397.000000 4321397.000000
20 25 0 1 2009 2010 4064124.000000 4064124.000000 4064124.000000
25 30 0 1 2009 2010 3480476.000000 3480476.000000 3480476.000000
30 35 0 1 2009 2010 2783317.000000 2783317.000000 2783317.000000
35 40 0 1 2009 2010 2113171.000000 2113171.000000 2113171.000000
40 45 0 1 2009 2010 1563054.000000 1563054.000000 1563054.000000
45 50 0 1 2009 2010 1210929.000000 1210929.000000 1210929.000000
50 55 0 1 2009 2010 957557.000000 957557.000000 957557.000000
55 60 0 1 2009 2010 745905.000000 745905.000000 745905.000000
60 65 0 1 2009 2010 521541.000000 521541.000000 521541.000000
65 70 0 1 2009 2010 353995.000000 353995.000000 353995.000000
70 120 0 1 2009 2010 642826.000000 642826.000000 642826.000000
0 5 0 1 2010 2011 6729111.000000 6729111.000000 6729111.000000
5 10 0 1 2010 2011 5943178.000000 5943178.000000 5943178.000000
10 15 0 1 2010 2011 5207805.000000 5207805.000000 5207805.000000
15 20 0 1 2010 2011 4401886.000000 4401886.000000 4401886.000000
20 25 0 1 2010 2011 4128215.000000 4128215.000000 4128215.000000
25 30 0 1 2010 2011 3592796.000000 3592796.000000 3592796.000000
30 35 0 1 2010 2011 2903486.000000 2903486.000000 2903486.000000
35 40 0 1 2010 2011 2217161.000000 2217161.000000 2217161.000000
40 45 0 1 2010 2011 1632605.000000 1632605.000000 1632605.000000
45 50 0 1 2010 2011 1254042.000000 1254042.000000 1254042.000000
50 55 0 1 2010 2011 987973.000000 987973.000000 987973.000000
55 60 0 1 2010 2011 778269.000000 778269.000000 778269.000000
60 65 0 1 2010 2011 554492.000000 554492.000000 554492.000000
65 70 0 1 2010 2011 366757.000000 366757.000000 366757.000000
70 120 0 1 2010 2011 652376.000000 652376.000000 652376.000000
0 5 0 1 2011 2012 6841680.000000 6841680.000000 6841680.000000
5 10 0 1 2011 2012 6075913.000000 6075913.000000 6075913.000000
10 15 0 1 2011 2012 5349814.000000 5349814.000000 5349814.000000
15 20 0 1 2011 2012 4505670.000000 4505670.000000 4505670.000000
20 25 0 1 2011 2012 4168302.000000 4168302.000000 4168302.000000
25 30 0 1 2011 2012 3698329.000000 3698329.000000 3698329.000000
30 35 0 1 2011 2012 3026554.000000 3026554.000000 3026554.000000
35 40 0 1 2011 2012 2331055.000000 2331055.000000 2331055.000000
40 45 0 1 2011 2012 1718235.000000 1718235.000000 1718235.000000
45 50 0 1 2011 2012 1304417.000000 1304417.000000 1304417.000000
50 55 0 1 2011 2012 1022572.000000 1022572.000000 1022572.000000
55 60 0 1 2011 2012 808670.000000 808670.000000 808670.000000
60 65 0 1 2011 2012 586207.000000 586207.000000 586207.000000
65 70 0 1 2011 2012 383427.000000 383427.000000 383427.000000
70 120 0 1 2011 2012 665994.000000 665994.000000 665994.000000
0 5 0 1 2012 2013 6901408.000000 6901408.000000 6901408.000000
5 10 0 1 2012 2013 6220555.000000 6220555.000000 6220555.000000
10 15 0 1 2012 2013 5488582.000000 5488582.000000 5488582.000000
15 20 0 1 2012 2013 4652118.000000 4652118.000000 4652118.000000
20 25 0 1 2012 2013 4193938.000000 4193938.000000 4193938.000000
25 30 0 1 2012 2013 3805525.000000 3805525.000000 3805525.000000
30 35 0 1 2012 2013 3153596.000000 3153596.000000 3153596.000000
35 40 0 1 2012 2013 2450882.000000 2450882.000000 2450882.000000
40 45 0 1 2012 2013 1814722.000000 1814722.000000 1814722.000000
45 50 0 1 2012 2013 1359954.000000 1359954.000000 1359954.000000
50 55 0 1 2012 2013 1061293.000000 1061293.000000 1061293.000000
55 60 0 1 2012 2013 838884.000000 838884.000000 838884.000000
60 65 0 1 2012 2013 620263.000000 620263.000000 620263.000000
65 70 0 1 2012 2013 406779.000000 406779.000000 406779.000000
70 120 0 1 2012 2013 678130.000000 678130.000000 678130.000000
0 5 0 1 2013 2014 6926358.000000 6926358.000000 6926358.000000
5 10 0 1 2013 2014 6371048.000000 6371048.000000 6371048.000000
10 15 0 1 2013 2014 5624080.000000 5624080.000000 5624080.000000
15 20 0 1 2013 2014 4826174.000000 4826174.000000 4826174.000000
20 25 0 1 2013 2014 4218954.000000 4218954.000000 4218954.000000
25 30 0 1 2013 2014 3907503.000000 3907503.000000 3907503.000000
30 35 0 1 2013 2014 3281516.000000 3281516.000000 3281516.000000
35 40 0 1 2013 2014 2575430.000000 2575430.000000 2575430.000000
40 45 0 1 2013 2014 1919808.000000 1919808.000000 1919808.000000
45 50 0 1 2013 2014 1421803.000000 1421803.000000 1421803.000000
50 55 0 1 2013 2014 1103748.000000 1103748.000000 1103748.000000
55 60 0 1 2013 2014 869460.000000 869460.000000 869460.000000
60 65 0 1 2013 2014 655612.000000 655612.000000 655612.000000
65 70 0 1 2013 2014 435012.000000 435012.000000 435012.000000
70 120 0 1 2013 2014 690343.000000 690343.000000 690343.000000
0 5 0 1 2014 2015 6950404.000000 6950404.000000 6950404.000000
5 10 0 1 2014 2015 6513357.000000 6513357.000000 6513357.000000
10 15 0 1 2014 2015 5760148.000000 5760148.000000 5760148.000000
15 20 0 1 2014 2015 5002182.000000 5002182.000000 5002182.000000
20 25 0 1 2014 2015 4264610.000000 4264610.000000 4264610.000000
25 30 0 1 2014 2015 3993645.000000 3993645.000000 3993645.000000
30 35 0 1 2014 2015 3405474.000000 3405474.000000 3405474.000000
35 40 0 1 2014 2015 2702430.000000 2702430.000000 2702430.000000
40 45 0 1 2014 2015 2029891.000000 2029891.000000 2029891.000000
45 50 0 1 2014 2015 1491260.000000 1491260.000000 1491260.000000
50 55 0 1 2014 2015 1149037.000000 1149037.000000 1149037.000000
55 60 0 1 2014 2015 901206.000000 901206.000000 901206.000000
60 65 0 1 2014 2015 690529.000000 690529.000000 690529.000000
65 70 0 1 2014 2015 465583.000000 465583.000000 465583.000000
70 120 0 1 2014 2015 704494.000000 704494.000000 704494.000000
0 5 0 1 2015 2016 6997245.000000 6997245.000000 6997245.000000
5 10 0 1 2015 2016 6631592.000000 6631592.000000 6631592.000000
10 15 0 1 2015 2016 5900935.000000 5900935.000000 5900935.000000
15 20 0 1 2015 2016 5164150.000000 5164150.000000 5164150.000000
20 25 0 1 2015 2016 4344422.000000 4344422.000000 4344422.000000
25 30 0 1 2015 2016 4059234.000000 4059234.000000 4059234.000000
30 35 0 1 2015 2016 3522249.000000 3522249.000000 3522249.000000
35 40 0 1 2015 2016 2830061.000000 2830061.000000 2830061.000000
40 45 0 1 2015 2016 2142849.000000 2142849.000000 2142849.000000
45 50 0 1 2015 2016 1569009.000000 1569009.000000 1569009.000000
50 55 0 1 2015 2016 1196942.000000 1196942.000000 1196942.000000
55 60 0 1 2015 2016 934781.000000 934781.000000 934781.000000
60 65 0 1 2015 2016 723912.000000 723912.000000 723912.000000
65 70 0 1 2015 2016 497036.000000 497036.000000 497036.000000
70 120 0 1 2015 2016 721842.000000 721842.000000 721842.000000
0 5 0 1 2016 2017 7023357.000000 6984493.500000 7181296.500000
5 10 0 1 2016 2017 6738962.000000 6688411.000000 6738962.000000
10 15 0 1 2016 2017 6051332.000000 6039631.500000 6051332.000000
15 20 0 1 2016 2017 5316973.000000 5303434.500000 5316973.000000
20 25 0 1 2016 2017 4459078.000000 4459078.000000 4496378.000000
25 30 0 1 2016 2017 4109571.000000 4102944.750000 4109571.000000
30 35 0 1 2016 2017 3635802.000000 3615338.500000 3635802.000000
35 40 0 1 2016 2017 2960245.000000 2953834.500000 2960245.000000
40 45 0 1 2016 2017 2262162.000000 2262162.000000 2265459.750000
45 50 0 1 2016 2017 1656506.000000 1656506.000000 1669935.625000
50 55 0 1 2016 2017 1248713.000000 1248713.000000 1258564.000000
55 60 0 1 2016 2017 969862.000000 969862.000000 975216.000000
60 65 0 1 2016 2017 753494.000000 753494.000000 753743.625000
65 70 0 1 2016 2017 526758.000000 526758.000000 528170.187500
70 120 0 1 2016 2017 748752.000000 748752.000000 753391.375000
0 5 0 1 2017 2018 7098565.000000 6971742.000000 7365348.000000
5 10 0 1 2017 2018 6811578.000000 6745230.000000 6811578.000000
10 15 0 1 2017 2018 6201600.000000 6178328.000000 6201600.000000
15 20 0 1 2017 2018 5454230.000000 5442719.000000 5454230.000000
20 25 0 1 2017 2018 4605701.000000 4605701.000000 4648333.500000
25 30 0 1 2017 2018 4136266.000000 4136266.000000 4146655.500000
30 35 0 1 2017 2018 3742864.000000 3708427.750000 3742864.000000
35 40 0 1 2017 2018 3087743.000000 3077607.750000 3087743.000000
40 45 0 1 2017 2018 2382731.000000 2382731.000000 2388070.500000
45 50 0 1 2017 2018 1751491.000000 1751491.000000 1770862.250000
50 55 0 1 2017 2018 1303037.000000 1303037.000000 1320186.000000
55 60 0 1 2017 2018 1007148.000000 1007148.000000 1015651.000000
60 65 0 1 2017 2018 781756.000000 781756.000000 783575.187500
65 70 0 1 2017 2018 557844.000000 557844.000000 559304.375000
70 120 0 1 2017 2018 777308.000000 777308.000000 784940.812500
0 5 0 1 2018 2019 7208394.000000 6958990.000000 7549400.000000
5 10 0 1 2018 2019 6852734.000000 6802049.000000 6852734.000000
10 15 0 1 2018 2019 6349212.000000 6317025.000000 6349212.000000
15 20 0 1 2018 2019 5583190.000000 5582003.000000 5583190.000000
20 25 0 1 2018 2019 4773338.000000 4773338.000000 4800289.500000
25 30 0 1 2018 2019 4157027.000000 4157027.000000 4190366.500000
30 35 0 1 2018 2019 3840060.000000 3801517.250000 3840060.000000
35 40 0 1 2018 2019 3212028.000000 3201381.250000 3212028.000000
40 45 0 1 2018 2019 2504705.000000 2504705.000000 2510681.500000
45 50 0 1 2018 2019 1853342.000000 1853342.000000 1871788.750000
50 55 0 1 2018 2019 1361977.000000 1361977.000000 1381808.000000
55 60 0 1 2018 2019 1047045.000000 1047045.000000 1056086.000000
60 65 0 1 2018 2019 810010.000000 810010.000000 813406.812500
65 70 0 1 2018 2019 589695.000000 589695.000000 590438.625000
70 120 0 1 2018 2019 808122.000000 808122.000000 816490.187500
0 5 0 1 2019 2020 7323930.000000 6946238.500000 7733451.500000
5 10 0 1 2019 2020 6879551.000000 6858868.000000 6879551.000000
10 15 0 1 2019 2020 6484346.000000 6455721.500000 6484346.000000
15 20 0 1 2019 2020 5716620.000000 5716620.000000 5721287.500000
20 25 0 1 2019 2020 4943544.000000 4943544.000000 4952245.000000
25 30 0 1 2019 2020 4198930.000000 4198930.000000 4234077.000000
30 35 0 1 2019 2020 3922439.000000 3894606.500000 3922439.000000
35 40 0 1 2019 2020 3332774.000000 3325154.500000 3332774.000000
40 45 0 1 2019 2020 2629079.000000 2629079.000000 2633292.250000
45 50 0 1 2019 2020 1961087.000000 1961087.000000 1972715.375000
50 55 0 1 2019 2020 1428717.000000 1428717.000000 1443430.000000
55 60 0 1 2019 2020 1090154.000000 1090154.000000 1096521.000000
60 65 0 1 2019 2020 840118.000000 840118.000000 843238.375000
65 70 0 1 2019 2020 621481.000000 621481.000000 621572.812500
70 120 0 1 2019 2020 842021.000000 842021.000000 848039.625000
0 5 0 1 2020 2021 7425491.000000 6933487.000000 7917503.000000
5 10 0 1 2020 2021 6915686.000000 6915686.000000 6915686.000000
10 15 0 1 2020 2021 6594416.000000 6594416.000000 6594416.000000
15 20 0 1 2020 2021 5860572.000000 5860572.000000 5860572.000000
20 25 0 1 2020 2021 5104201.000000 5104201.000000 5104201.000000
25 30 0 1 2020 2021 4277788.000000 4277788.000000 4277788.000000
30 35 0 1 2020 2021 3987696.000000 3987696.000000 3987696.000000
35 40 0 1 2020 2021 3448928.000000 3448928.000000 3448928.000000
40 45 0 1 2020 2021 2755903.000000 2755903.000000 2755903.000000
45 50 0 1 2020 2021 2073642.000000 2073642.000000 2073642.000000
50 55 0 1 2020 2021 1505052.000000 1505052.000000 1505052.000000
55 60 0 1 2020 2021 1136956.000000 1136956.000000 1136956.000000
60 65 0 1 2020 2021 873070.000000 873070.000000 873070.000000
65 70 0 1 2020 2021 652707.000000 652707.000000 652707.000000
70 120 0 1 2020 2021 879589.000000 879589.000000 879589.000000
0 5 0 1 2021 2022 7553631.000000 6939993.000000 8087398.000000
5 10 0 1 2021 2022 6975388.000000 6905621.000000 7100540.500000
10 15 0 1 2021 2022 6674696.000000 6652166.000000 6674696.000000
15 20 0 1 2021 2022 6003474.000000 5999628.000000 6003474.000000
20 25 0 1 2021 2022 5250862.000000 5243426.000000 5250862.000000
25 30 0 1 2021 2022 4386695.000000 4386695.000000 4429025.000000
30 35 0 1 2021 2022 4032189.000000 4031601.500000 4032189.000000
35 40 0 1 2021 2022 3556116.000000 3540949.500000 3556116.000000
40 45 0 1 2021 2022 2880834.000000 2877931.500000 2880834.000000
45 50 0 1 2021 2022 2187079.000000 2187079.000000 2194172.000000
50 55 0 1 2021 2022 1587654.000000 1587654.000000 1603015.625000
55 60 0 1 2021 2022 1184441.000000 1184441.000000 1196059.625000
60 65 0 1 2021 2022 904086.000000 904086.000000 911363.812500
65 70 0 1 2021 2022 678322.000000 678322.000000 680213.812500
70 120 0 1 2021 2022 925385.000000 925385.000000 929667.625000
0 5 0 1 2022 2023 7648383.000000 6946498.500000 8257293.500000
5 10 0 1 2022 2023 7054604.000000 6895555.000000 7285395.000000
10 15 0 1 2022 2023 6734725.000000 6709913.500000 6734725.000000
15 20 0 1 2022 2023 6156655.000000 6138684.000000 6156655.000000
20 25 0 1 2022 2023 5388712.000000 5382651.000000 5388712.000000
25 30 0 1 2022 2023 4532961.000000 4532961.000000 4580261.500000
30 35 0 1 2022 2023 4059207.000000 4059207.000000 4075506.750000
35 40 0 1 2022 2023 3661718.000000 3632970.750000 3661718.000000
40 45 0 1 2022 2023 3006915.000000 2999959.750000 3006915.000000
45 50 0 1 2022 2023 2305087.000000 2305087.000000 2314702.000000
50 55 0 1 2022 2023 1679734.000000 1679734.000000 1700979.250000
55 60 0 1 2022 2023 1236281.000000 1236281.000000 1255163.250000
60 65 0 1 2022 2023 938834.000000 938834.000000 949657.625000
65 70 0 1 2022 2023 704011.000000 704011.000000 707720.625000
70 120 0 1 2022 2023 973945.000000 973945.000000 979746.187500
0 5 0 1 2023 2024 7719137.000000 6953004.500000 8427189.000000
5 10 0 1 2023 2024 7152054.000000 6885489.000000 7470249.000000
10 15 0 1 2023 2024 6780405.000000 6767661.500000 6780405.000000
15 20 0 1 2023 2024 6309812.000000 6277740.000000 6309812.000000
20 25 0 1 2023 2024 5521622.000000 5521622.000000 5521876.000000
25 30 0 1 2023 2024 4703153.000000 4703153.000000 4731498.500000
30 35 0 1 2023 2024 4083675.000000 4083675.000000 4119412.250000
35 40 0 1 2023 2024 3760510.000000 3724992.250000 3760510.000000
40 45 0 1 2023 2024 3131729.000000 3121988.250000 3131729.000000
45 50 0 1 2023 2024 2426868.000000 2426868.000000 2435232.000000
50 55 0 1 2023 2024 1779755.000000 1779755.000000 1798942.750000
55 60 0 1 2023 2024 1293749.000000 1293749.000000 1314266.750000
60 65 0 1 2023 2024 977332.000000 977332.000000 987951.375000
65 70 0 1 2023 2024 730589.000000 730589.000000 735227.375000
70 120 0 1 2023 2024 1024755.000000 1024755.000000 1029824.812500
0 5 0 1 2024 2025 7786636.000000 6959510.000000 8597084.000000
5 10 0 1 2024 2025 7256776.000000 6875423.000000 7655103.500000
10 15 0 1 2024 2025 6825564.000000 6825409.000000 6825564.000000
15 20 0 1 2024 2025 6446114.000000 6416796.000000 6446114.000000
20 25 0 1 2024 2025 5657296.000000 5657296.000000 5661101.000000
25 30 0 1 2024 2025 4874769.000000 4874769.000000 4882735.000000
30 35 0 1 2024 2025 4128349.000000 4128349.000000 4163317.500000
35 40 0 1 2024 2025 3844169.000000 3817013.500000 3844169.000000
40 45 0 1 2024 2025 3252087.000000 3244016.500000 3252087.000000
45 50 0 1 2024 2025 2551052.000000 2551052.000000 2555762.000000
50 55 0 1 2024 2025 1885302.000000 1885302.000000 1896906.375000
55 60 0 1 2024 2025 1358750.000000 1358750.000000 1373370.375000
60 65 0 1 2024 2025 1019255.000000 1019255.000000 1026245.187500
65 70 0 1 2024 2025 759092.000000 759092.000000 762734.187500
70 120 0 1 2024 2025 1076857.000000 1076857.000000 1079903.375000
0 5 0 1 2025 2026 7866497.000000 6966016.000000 8766979.000000
5 10 0 1 2025 2026 7352654.000000 6865357.000000 7839958.000000
10 15 0 1 2025 2026 6883158.000000 6883157.000000 6883158.000000
15 20 0 1 2025 2026 6555850.000000 6555850.000000 6555852.000000
20 25 0 1 2025 2026 5800326.000000 5800326.000000 5800326.000000
25 30 0 1 2025 2026 5033972.000000 5033972.000000 5033972.000000
30 35 0 1 2025 2026 4207223.000000 4207223.000000 4207223.000000
35 40 0 1 2025 2026 3909035.000000 3909035.000000 3909035.000000
40 45 0 1 2025 2026 3366045.000000 3366045.000000 3366045.000000
45 50 0 1 2025 2026 2676292.000000 2676292.000000 2676292.000000
50 55 0 1 2025 2026 1994870.000000 1994870.000000 1994870.000000
55 60 0 1 2025 2026 1432474.000000 1432474.000000 1432474.000000
60 65 0 1 2025 2026 1064539.000000 1064539.000000 1064539.000000
65 70 0 1 2025 2026 790241.000000 790241.000000 790241.000000
70 120 0 1 2025 2026 1129982.000000 1129982.000000 1129982.000000
0 5 0 1 2026 2027 7953624.000000 6980837.000000 8931519.000000
5 10 0 1 2026 2027 7449104.000000 6873961.500000 8010948.000000
10 15 0 1 2026 2027 6955065.000000 6874085.000000 7068252.000000
15 20 0 1 2026 2027 6638854.000000 6614261.000000 6638854.000000
20 25 0 1 2026 2027 5948343.000000 5939461.000000 5948343.000000
25 30 0 1 2026 2027 5184265.000000 5173149.500000 5184265.000000
